"week_mon_day","start_date","end_date","page_type","enq_generated","enq_gen_sender","enq_approved","enq_app_sender","wa_generated","wa_gen_sender","wa_approved","wa_app_sender","bl_generated","bl_gen_sender","bl_approved","bl_app_sender","c2c_calls","c2c_callers","unq_sender","unq_sender_no_call","intent_user_approved","intent_bl_generated","pns_calls","product_listing_click","inline_bl_cta_clicks","getquote_onpage_cta_click","minibl_cta_click","featcat_bl_click","thirdpv_cta_click","sixthpv_cta_click","get_best_price_click","price_on_request_click","ask_for_clicks","recom_enquiry_click","listing_wa_cta_clicks","recom_wa_click","inline_call_cta_clicks","recom_call_click","recom_category_click","recom_product_click","video_visible","video_autoplay","video_clicks","usermode","source","bl_gen_with_wa","bl_wa_gen_sender","bl_wa_approved","bl_wa_app_sender"
d,"2026-06-21","2026-06-21","1",109,91,104,87,16,15,14,14,58,57,37,37,90,82,192,115,11,51,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","27","26","18","18"
d,"2026-06-21","2026-06-21","4",0,0,0,0,0,0,0,0,57,54,42,42,22,4,46,42,6,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","13","13","11","11"
d,"2026-06-21","2026-06-21","1",287,271,277,264,223,211,215,205,295,283,228,228,468,260,581,325,8,58,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","220","208","170","170"
d,"2026-06-21","2026-06-21","2",165,147,164,146,9,9,9,9,1279,1178,1026,1026,2309,432,1564,1166,106,434,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","749","733","678","678"
d,"2026-06-21","2026-06-21","1",602,570,590,561,188,181,184,178,322,312,227,227,1574,1262,1833,660,46,276,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","221","213","156","156"
d,"2026-06-21","2026-06-21","6",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","0","0","0","0"
d,"2026-06-21","2026-06-21","1",1611,1229,1507,1186,544,428,517,410,826,678,386,386,3125,1660,2755,1331,32,140,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","571","452","261","261"
d,"2026-06-21","2026-06-21","1",488,467,479,462,407,393,398,388,885,868,716,716,348,182,1009,831,94,436,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","406","392","347","347"
d,"2026-06-21","2026-06-21","2",164,121,154,115,34,29,31,28,174,164,100,100,66,53,241,195,36,130,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","33","28","19","19"
d,"2026-06-21","2026-06-21","3",186,178,184,178,131,126,129,126,494,486,389,389,271,151,613,465,11,86,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","132","127","103","103"
d,"2026-06-21","2026-06-21","4",7,6,7,6,2,2,2,2,219,217,192,192,496,49,244,198,0,13,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","196","194","178","178"
d,"2026-06-21","2026-06-21","3",0,0,0,0,0,0,0,0,2,2,1,1,3,3,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","1","1","0","0"
d,"2026-06-21","2026-06-21","3",42,41,41,40,10,9,10,9,21,20,14,14,85,75,120,48,6,23,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","13","12","9","9"
d,"2026-06-21","2026-06-21","5",397,382,389,377,335,324,327,319,791,778,639,639,273,137,861,727,90,412,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","334","323","289","289"
d,"2026-06-21","2026-06-21","6",4,3,4,3,1,1,1,1,1,1,1,1,1,1,3,3,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","1","1","1","1"
d,"2026-06-21","2026-06-21","4",37,32,34,31,16,14,16,14,26,23,14,14,65,41,74,38,2,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","18","16","8","8"
d,"2026-06-21","2026-06-21","3",0,0,0,0,0,0,0,0,6,6,6,6,4,2,8,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","5","5","5","5"
d,"2026-06-21","2026-06-21","2",53,49,53,49,1,1,1,1,163,150,119,119,162,139,299,166,37,174,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","4","4","3","3"
d,"2026-06-21","2026-06-21","4",0,0,0,0,0,0,0,0,16,15,12,12,2,2,14,12,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","0","0","0","0"
d,"2026-06-21","2026-06-21","2",0,0,0,0,0,0,0,0,44,39,27,27,3,3,30,27,15,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","0","0","0","0"
d,"2026-06-21","2026-06-21","2",1098,1044,1058,1015,903,864,871,842,2182,2129,1818,1818,3314,757,2828,2108,187,764,3314,24342,3538,318,258,119,617,659,1437,46,152,45,7048,0,8595,64,827,0,7350,4509,612,"2","1","1664","1614","1444","1444"
d,"2026-06-21","2026-06-21","3",3625,2823,3381,2778,2038,1798,1991,1777,3151,2824,2213,2213,8338,4690,7630,3506,125,588,8338,4657,2517,193,128,205,0,0,1722,11,217,23,3272,101,9889,141,1278,252,0,0,0,"1","1","2111","1865","1520","1520"
d,"2026-06-21","2026-06-21","2",632,515,591,493,195,160,180,148,281,237,131,131,701,461,929,544,15,51,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","203","167","90","90"
d,"2026-06-21","2026-06-21","3",102,86,91,81,39,32,38,31,68,60,33,33,170,108,189,97,4,14,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","46","39","23","23"
d,"2026-06-21","2026-06-21","5",0,0,0,0,0,0,0,0,130,130,89,89,86,1,90,89,24,97,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","40","40","34","34"
d,"2026-06-21","2026-06-21","4",0,0,0,0,0,0,0,0,18,18,11,11,1,1,12,11,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","1","1","0","0"
d,"2026-06-21","2026-06-21","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","0","0","0","0"
d,"2026-06-21","2026-06-21","3",73,62,71,61,8,7,7,7,25,24,17,17,71,67,134,72,6,28,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","12","11","9","9"
d,"2026-06-21","2026-06-21","2",531,425,493,411,318,297,307,291,601,569,447,447,228,145,713,594,125,530,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","322","301","272","272"
d,"2026-06-21","2026-06-21","1",63,57,62,56,0,0,0,0,172,149,84,84,77,64,195,139,14,68,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","7","5","5","5"
d,"2026-06-21","2026-06-21","3",316,169,219,166,47,34,46,33,217,195,109,109,300,186,419,255,7,27,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","49","36","19","19"
d,"2026-06-21","2026-06-21","4",512,486,502,483,467,443,459,441,529,504,413,413,1204,715,1234,530,14,44,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","464","440","367","367"
d,"2026-06-21","2026-06-21","3",608,405,476,395,186,166,182,165,736,702,515,515,724,438,1153,780,23,136,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","193","172","131","131"
d,"2026-06-21","2026-06-21","6",6,6,6,6,3,3,3,3,4,4,4,4,7,7,13,7,117,600,7,15,3,1,0,0,0,0,5,0,0,0,3,0,0,0,0,0,20,8,1,"3","1","3","3","3","3"
d,"2026-06-21","2026-06-21","3",0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-06-21","2026-06-21","4",145,138,144,138,41,40,41,40,84,81,60,60,466,368,506,169,15,82,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","54","52","38","38"
d,"2026-06-21","2026-06-21","3",0,0,0,0,0,0,0,0,2,2,1,1,3,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","0","0","0","0"
d,"2026-06-21","2026-06-21","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","0","0","0","0"
d,"2026-06-21","2026-06-21","2",1523,1296,1447,1252,818,728,779,701,1015,908,717,717,2017,1133,2374,1399,38,189,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","828","738","595","595"
d,"2026-06-21","2026-06-21","4",104,95,100,93,68,63,68,63,91,85,66,66,192,110,205,107,5,18,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","71","66","54","54"
d,"2026-06-21","2026-06-21","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-06-21","2026-06-21","6",38,33,33,31,17,17,17,17,20,20,18,18,32,22,51,33,427,1897,32,146,12,1,0,0,0,0,35,0,1,0,30,0,0,0,0,0,90,51,4,"1","1","17","17","16","16"
d,"2026-06-21","2026-06-21","5",874,661,774,640,411,378,398,371,1184,1133,860,860,740,457,1544,1166,130,579,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","420","386","336","336"
d,"2026-06-21","2026-06-21","1",480,289,373,280,81,63,77,61,391,359,209,209,366,239,658,448,43,157,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","82","64","38","38"
d,"2026-06-22","2026-06-22","1",39,38,39,38,7,7,7,7,826,810,724,724,1684,213,960,759,60,183,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","649","635","586","586"
d,"2026-06-22","2026-06-22","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","0","0","0","0"
d,"2026-06-22","2026-06-22","4",132,124,130,122,97,95,97,95,122,120,98,98,98,59,197,138,5,26,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","96","94","83","83"
d,"2026-06-22","2026-06-22","2",30,28,29,28,0,0,0,0,141,135,106,106,145,120,248,133,25,139,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","4","2","2","2","2"
d,"2026-06-22","2026-06-22","4",16,14,16,14,0,0,0,0,29,28,15,15,21,17,39,29,5,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-06-22","2026-06-22","3",455,427,449,422,158,154,157,153,242,236,173,173,1775,1443,1844,479,47,200,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","182","176","135","135"
d,"2026-06-22","2026-06-22","2",0,0,0,0,0,0,0,0,44,36,22,22,6,4,26,22,11,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","1","1","1","1"
d,"2026-06-22","2026-06-22","3",1882,1766,1849,1742,1583,1509,1556,1491,2266,2184,1793,1793,5001,3231,5409,2257,62,234,5001,3717,1981,130,88,86,0,0,743,14,178,9,2839,0,6296,77,880,0,0,0,0,"2","1","1592","1517","1299","1299"
d,"2026-06-22","2026-06-22","1",0,0,0,0,0,0,0,0,48,40,24,24,14,10,34,24,11,64,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","2","2","2","2"
d,"2026-06-22","2026-06-22","5",263,258,255,250,216,214,211,209,279,277,233,233,443,266,567,308,4,41,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","214","212","179","179"
d,"2026-06-22","2026-06-22","1",89,85,86,83,22,22,22,22,29,29,20,20,136,123,205,90,3,27,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","21","21","13","13"
d,"2026-06-22","2026-06-22","5",0,0,0,0,0,0,0,0,192,172,111,111,139,24,135,111,35,178,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","28","26","21","21"
d,"2026-06-22","2026-06-22","4",77,75,69,68,66,65,62,61,77,76,64,64,114,50,130,81,3,10,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","64","63","54","54"
d,"2026-06-22","2026-06-22","5",2391,2266,2322,2210,1986,1910,1931,1867,3518,3421,2841,2841,6194,3146,6468,3434,208,840,6194,18357,2621,219,215,87,669,671,1207,36,142,52,5231,0,7443,77,891,0,5247,3277,448,"2","1","2470","2384","2076","2076"
d,"2026-06-22","2026-06-22","3",0,0,0,0,0,0,0,0,5,5,3,3,25,8,11,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","1","1","0","0"
d,"2026-06-22","2026-06-22","6",2,2,2,2,1,1,1,1,1,1,1,1,2,1,3,2,7,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","1","1","1","1"
d,"2026-06-22","2026-06-22","5",0,0,0,0,0,0,0,0,46,40,18,18,30,10,28,18,6,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","4","3","1","1"
d,"2026-06-22","2026-06-22","6",7,7,6,6,0,0,0,0,0,0,0,0,6,6,12,6,62,294,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","0","0","0","0"
d,"2026-06-22","2026-06-22","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","0","0","0","0"
d,"2026-06-22","2026-06-22","1",2731,1967,2517,1901,845,686,807,659,1823,1558,980,980,6489,3149,5074,2407,92,391,6489,5061,850,89,13,94,0,0,1716,6,55,4,1049,50,6700,115,312,0,1380,950,141,"4","1","912","737","496","496"
d,"2026-06-22","2026-06-22","6",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,12,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","0","0","0","0"
d,"2026-06-22","2026-06-22","1",6905,5451,6517,5305,3746,3336,3629,3258,6934,6258,5020,5020,17519,8739,15141,7507,436,1877,17519,33041,4981,447,327,200,671,678,4354,55,270,69,8515,101,20978,232,1349,289,9212,5860,792,"1","1","4526","4075","3470","3470"
d,"2026-06-22","2026-06-22","2",331,315,320,304,286,280,278,272,427,421,339,339,91,42,449,407,87,373,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","284","278","236","236"
d,"2026-06-22","2026-06-22","2",0,0,0,0,0,0,0,0,54,47,21,21,10,4,25,21,9,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","3","2","1","1"
d,"2026-06-22","2026-06-22","3",1419,1339,1397,1324,1249,1181,1228,1167,1446,1376,1149,1149,4174,2756,4170,1475,41,134,4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","1255","1186","1013","1013"
d,"2026-06-22","2026-06-22","1",2223,2108,2161,2062,1924,1826,1873,1791,2180,2079,1734,1734,5391,3383,5557,2265,52,185,5391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","1921","1822","1553","1553"
d,"2026-06-22","2026-06-22","3",104,91,102,89,36,30,36,30,63,57,31,31,338,170,253,100,0,10,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","42","36","23","23"
d,"2026-06-22","2026-06-22","2",228,210,213,198,110,105,103,98,135,130,110,110,263,153,353,227,6,37,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","99","95","85","85"
d,"2026-06-22","2026-06-22","3",77,66,77,66,13,12,13,12,36,33,22,22,109,98,177,81,6,33,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","23","20","14","14"
d,"2026-06-22","2026-06-22","5",1663,1586,1618,1551,1436,1371,1398,1343,1631,1563,1305,1305,3992,2508,4135,1701,37,129,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","1433","1367","1170","1170"
d,"2026-06-22","2026-06-22","3",390,356,383,349,245,231,243,229,336,320,255,255,873,489,867,419,7,56,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","253","238","194","194"
d,"2026-06-22","2026-06-22","1",521,365,456,348,118,108,111,102,474,451,278,278,700,376,869,548,35,147,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","128","116","78","78"
d,"2026-06-22","2026-06-22","5",139,125,136,122,40,36,40,36,67,62,40,40,319,193,311,137,3,16,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","41","37","27","27"
d,"2026-06-22","2026-06-22","2",587,467,535,442,348,323,336,313,668,631,488,488,287,170,781,650,119,524,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","352","327","281","281"
d,"2026-06-22","2026-06-22","5",94,74,90,71,21,18,18,16,58,52,34,34,99,89,178,94,10,47,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","33","28","21","21"
d,"2026-06-22","2026-06-22","1",189,170,186,167,51,45,51,45,84,77,46,46,443,245,396,182,3,21,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","53","47","33","33"
d,"2026-06-22","2026-06-22","4",470,371,451,364,177,141,174,139,266,221,147,147,1175,631,974,418,8,37,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","188","149","103","103"
d,"2026-06-22","2026-06-22","4",26,24,26,24,3,3,3,3,250,236,201,201,423,78,293,225,22,71,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","176","171","153","153"
d,"2026-06-22","2026-06-22","3",0,0,0,0,0,0,0,0,17,17,12,12,51,20,32,12,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","6","6","4","4"
d,"2026-06-22","2026-06-22","6",2,2,2,2,1,1,1,1,1,1,0,0,1,1,3,2,35,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","1","1","0","0"
d,"2026-06-22","2026-06-22","5",31,30,31,30,4,4,4,4,633,623,558,558,1313,178,754,585,52,165,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","474","466","434","434"
d,"2026-06-22","2026-06-22","4",560,526,543,515,488,459,475,452,549,520,429,429,1399,884,1438,568,15,56,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","488","459","383","383"
d,"2026-06-22","2026-06-22","2",1103,827,1035,793,300,250,284,237,778,692,440,440,1743,992,1899,1064,67,280,1743,5061,850,89,13,94,0,0,1716,6,55,4,1049,50,6700,115,312,0,1380,950,141,"4","1","313","263","179","179"
d,"2026-06-22","2026-06-22","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","0","0","0","0"
d,"2026-06-22","2026-06-22","5",67,65,66,64,19,19,19,19,25,25,18,18,104,92,154,70,2,18,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","5","18","18","12","12"
d,"2026-06-22","2026-06-22","2",39,38,39,38,7,7,7,7,825,809,723,723,1662,209,955,758,60,183,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","4","649","635","586","586"
d,"2026-06-22","2026-06-22","2",2773,2241,2593,2147,1431,1277,1364,1227,3309,3021,2469,2469,5666,2395,5597,3554,305,1332,5666,33041,4981,447,327,200,671,678,4354,55,270,69,8515,101,20978,232,1349,289,9212,5860,792,"1","1","2113","1941","1695","1695"
d,"2026-06-22","2026-06-22","2",85,79,84,78,15,15,15,15,21,20,15,15,105,77,147,83,3,11,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","5","11","11","10","10"
d,"2026-06-22","2026-06-22","2",804,773,764,740,675,649,645,626,734,707,585,585,1217,638,1408,798,11,51,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","666","640","540","540"
d,"2026-06-22","2026-06-22","5",434,404,418,390,330,322,318,312,866,852,669,669,346,199,977,782,92,395,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","326","318","274","274"
d,"2026-06-22","2026-06-22","1",131,101,116,95,26,23,23,21,70,64,43,43,132,120,238,124,12,61,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","6","40","35","26","26"
d,"2026-06-22","2026-06-22","5",54,44,51,44,0,0,0,0,136,123,79,79,75,51,165,123,12,38,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","4","4","4","4"
d,"2026-06-22","2026-06-22","6",23,22,18,18,13,12,12,12,17,16,16,16,30,15,37,22,239,945,30,133,14,2,0,0,0,0,26,0,0,0,21,0,0,0,0,0,83,42,6,"2","1","14","13","13","13"
d,"2026-06-22","2026-06-22","4",290,222,250,211,123,116,123,116,185,176,137,137,395,183,402,249,15,54,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","127","119","102","102"
d,"2026-06-22","2026-06-22","5",5216,4147,4918,4028,2819,2527,2723,2461,5453,4951,3946,3946,13244,6674,11681,5839,349,1545,13244,26263,3679,333,278,200,671,678,3305,45,207,67,6355,78,15962,196,1349,231,7202,4642,645,"1","1","3390","3069","2610","2610"
d,"2026-06-22","2026-06-22","2",247,237,237,230,55,50,52,50,86,81,58,58,459,399,636,256,16,98,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","64","59","41","41"
d,"2026-06-22","2026-06-22","5",2089,1520,1908,1461,636,531,601,506,1448,1258,777,777,4938,2456,3975,1880,68,311,4938,4116,636,68,9,94,0,0,1321,5,46,3,771,39,5236,92,312,0,1134,774,113,"4","1","688","572","373","373"
d,"2026-06-22","2026-06-22","2",0,0,0,0,0,0,0,0,219,194,123,123,121,13,135,123,43,208,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","33","30","25","25"
d,"2026-06-22","2026-06-22","1",141,124,137,124,7,7,7,7,1136,1064,924,924,1936,397,1400,1040,99,369,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","655","639","592","592"
d,"2026-06-22","2026-06-22","6",2,2,1,1,0,0,0,0,1,1,1,1,3,2,4,2,96,414,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","6","0","0","0","0"
d,"2026-06-22","2026-06-22","1",0,0,0,0,0,0,0,0,59,52,24,24,35,12,36,24,9,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","4","3","1","1"
d,"2026-06-22","2026-06-22","6",5,5,3,3,1,1,1,1,2,2,1,1,5,4,8,4,142,614,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","6","1","1","0","0"
d,"2026-06-22","2026-06-22","3",0,0,0,0,0,0,0,0,4,4,2,2,8,6,8,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","3","1","1","1","1"
d,"2026-06-22","2026-06-22","5",415,294,364,279,97,90,90,84,424,407,249,249,474,293,716,463,27,132,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","104","96","64","64"
d,"2026-06-22","2026-06-22","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","3","0","0","0","0"
d,"2026-06-22","2026-06-22","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","4","0","0","0","0"
d,"2026-06-22","2026-06-22","2",773,613,711,583,236,193,221,181,331,288,182,182,1413,788,1334,648,12,55,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","2","244","203","131","131"
d,"2026-06-22","2026-06-22","1",0,0,0,0,0,0,0,0,236,211,135,135,172,32,166,135,43,208,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","3","39","36","29","29"
d,"2026-06-22","2026-06-22","1",340,331,324,318,282,279,273,270,356,353,297,297,557,315,696,389,7,51,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","5","278","275","233","233"
d,"2026-06-22","2026-06-22","5",469,431,457,419,275,262,270,257,373,358,293,293,866,517,966,500,9,70,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","273","260","218","218"
d,"2026-06-22","2026-06-22","2",0,0,0,0,0,0,0,0,119,116,79,79,105,6,84,79,25,118,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","29","27","23","23"
d,"2026-06-22","2026-06-22","2",180,131,175,127,49,45,48,44,207,197,128,128,121,77,284,221,26,125,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4","6","51","46","33","33"
d,"2026-06-22","2026-06-22","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","3","0","0","0","0"
d,"2026-06-22","2026-06-22","4",1224,1015,1184,998,721,637,704,629,904,807,640,640,3154,1875,2824,1124,44,171,3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","2","743","656","536","536"
d,"2026-06-22","2026-06-22","5",115,101,111,101,4,4,4,4,886,832,723,723,1513,324,1114,816,81,304,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","4","479","469","439","439"
